DATA ATUALIZACAO,Ticker,Ativo permanente,Capex,Capital de giro,Capital investido (medio),Despesas operacionais,Dívida Líquida,Dividendos,EBIT ajustado,EBITDA ajustado,FCFE,Lucro bruto,Lucro líquido ajustado,Net debt/EBITDA,Patrimônio líquido,Receita líquida,Resultado financeiro,Ano Referência,P/E,CDI
9/23/2024,SGML,,87.97,15.16,,,,,,,2.92,,,0.39,,,-11.45,2023,,
9/23/2024,SGML,,100.59,25.01,,,,,,,-137.11,,,12.51,,,-27.2,2024,,
9/23/2024,SGML,,50.0,51.93,,,,,,,26.79,,,1.79,,,-27.47,2025,,
9/23/2024,SGML,,30.0,116.07,,,,,,,67.05,,,0.3,,,-9.26,2026,,
9/23/2024,SGML,,67.96,126.95,,,,,,,209.79,,,-0.34,,,-7.85,2027,,
9/23/2024,RAIL3,,0.0,-330.87,,,,0.0,,,2023.0,,,2.43,,10937.78,-2555.1,2023,,
9/23/2024,RAIL3,,5825.63,-68.38,,,,0.0,,,2024.0,,,2.01,,13736.71,-2569.78,2024,,
9/23/2024,RAIL3,,7726.08,-124.24,,,,0.0,,,2025.0,,,2.1,,15029.58,-3036.18,2025,,
9/23/2024,RAIL3,,7008.17,-120.79,,,,1710.02,,,2026.0,,,2.3,,16192.34,-3041.96,2026,,
9/23/2024,RAIL3,,7343.81,-120.23,,,,2273.83,,,2027.0,,,2.21,,18442.74,-3296.89,2027,,
9/23/2024,STNE,10539.8,1210.3,,,,,292.7,,,,,,,14676.0,12054.9,-3999.4,2023,,
9/23/2024,STNE,10856.77,1225.05,,,,,236.53,,,,,,,16327.9,13430.23,-4120.83,2024,,
9/23/2024,STNE,11214.81,1286.3,,,,,1129.06,,,,,,,17456.96,16010.49,-6012.27,2025,,
9/23/2024,STNE,11605.85,1350.62,,,,,1528.39,,,,,,,18985.35,18327.12,-6597.75,2026,,
9/23/2024,STNE,12030.31,1418.15,,,,,1865.82,,,,,,,20851.18,19486.41,-6348.92,2027,,
9/23/2024,SMFT3,5957.54,1335.52,-189.49,5768.05,,,266.0,,1302.29,,,536.21,1.15,5095.63,4244.74,-145.42,2023,,
9/23/2024,SMFT3,7440.77,1860.84,-263.83,7176.94,,,207.46,,1751.04,,,530.71,1.55,5419.74,5542.02,-323.83,2024,,
9/23/2024,SMFT3,8369.26,1914.21,-321.73,8047.53,,,149.75,,2337.01,,,706.7,1.32,5976.69,7063.98,-401.31,2025,,
9/23/2024,SMFT3,9278.43,2018.11,-376.66,8901.77,,,226.23,,2980.04,,,,1.04,6805.32,8697.64,-432.99,2026,,
9/23/2024,SMFT3,9716.55,1652.4,-416.2,9300.34,,,320.07,,3648.42,,,,0.64,7965.11,10275.03,-400.42,2027,,
9/23/2024,RDOR3,,2907.8,9473.63,,,,849.19,,7354.32,,,,,,52302.78,-1816.5,2023,,
9/23/2024,RDOR3,,2637.86,10327.52,,,,1026.17,,9164.53,,,,,,58045.94,-1547.45,2024,,
9/23/2024,RDOR3,,2467.55,11267.6,,,,1548.15,,11007.32,,,,,,65847.16,-1621.53,2025,,
9/23/2024,RDOR3,,2136.13,12766.92,,,,1872.45,,12972.43,,,,,,75246.4,-1693.08,2026,,
9/23/2024,RDOR3,,2195.93,14197.37,,,,2116.26,,14765.17,,,,,,85214.14,-1501.52,2027,,
9/23/2024,CPLE6,,2206.6,,,,,,,5693.45,,,,,,,-1204.99,2023,,
9/23/2024,CPLE6,,2356.8,,,,,1127.2,,5640.62,,,,,,,-1222.24,2024,,
9/23/2024,CPLE6,,2758.68,,,,,1109.57,,6308.95,,,,,,,-1889.39,2025,,
9/23/2024,CPLE6,,1249.56,,,,,2642.62,,7309.66,,,,,,,-1653.41,2026,,
9/23/2024,SBSP3,,6397.32,1928.34,,,,0.0,,9512.64,,,,,29857.38,19971.72,-1592.0,2023,,
9/23/2024,SBSP3,,5953.0,2026.97,,,,1121.19,,11496.33,,,,,33509.1,21800.77,-1652.05,2024,,
9/23/2024,SBSP3,,13710.46,2352.16,,,,1436.36,,13599.42,,,,,38306.53,22634.03,-2181.1,2025,,
9/23/2024,SBSP3,,14245.16,2768.69,,,,3482.49,,15868.47,,,,,42676.94,25049.87,-2357.99,2026,,
9/23/2024,SBSP3,,14800.72,3237.41,,,,3978.52,,18442.02,,,,,47647.46,28022.04,-3025.04,2027,,
9/24/2024,EQTL3,,7884.68,,,,39784.6,0.0,,9522.0,,,,4.18,,,,2023,,
9/24/2024,EQTL3,,7163.24,,,,41334.0,531.89,,11026.46,,,,3.75,,,,2024,,
9/24/2024,EQTL3,,6838.86,,,,42907.36,641.11,,12453.25,,,,3.45,,,,2025,,
9/24/2024,EQTL3,,6947.25,,,,43811.45,1180.1,,13432.3,,,,3.26,,,,2026,,
9/24/2024,EQTL3,,7375.8,,,,43977.05,1210.48,,14109.89,,,,3.12,,,,2027,,
9/24/2024,GGPS3,3164.0,111.6,3045.0,4207.63,,,176.0,1139.44,1230.65,21.46,,631.26,,2988.0,10632.0,-222.5,2023,,
9/24/2024,GGPS3,4889.19,1614.05,3843.54,5548.58,,,169.9,1058.1,1454.16,-846.05,,701.09,,3562.81,14142.0,-202.47,2024,,
9/24/2024,GGPS3,4990.81,596.29,4706.31,6741.75,,,239.69,1448.96,1943.63,413.25,,966.02,,4291.56,17752.76,-238.41,2025,,
9/24/2024,GGPS3,5386.66,967.99,5319.98,7364.51,,,261.54,1528.65,2100.79,366.38,,,,5086.75,20532.98,-207.75,2026,,
9/24/2024,GGPS3,5765.14,1045.43,6200.66,8119.67,,,518.78,1778.87,2445.83,437.68,,,,5825.62,23935.62,-206.81,2027,,
9/24/2024,HAPV3,,440.72,3129.22,16617.57,,,0.0,,2935.43,,,345.29,,49093.56,27383.41,-1354.87,2023,,
9/24/2024,HAPV3,,789.9,3265.4,15616.35,,,138.73,,4180.52,,,,,49414.61,29103.79,-1006.16,2024,,
9/24/2024,HAPV3,,1120.0,3605.9,15458.78,,,494.21,,4962.39,,,,,50321.81,32091.72,-1101.1,2025,,
9/24/2024,HAPV3,,1200.0,3969.69,15782.2,,,1819.68,,5734.6,,,,,50941.79,35284.6,-939.13,2026,,
9/24/2024,HAPV3,,1300.0,4385.99,16989.79,,,2960.6,,6447.48,,,,,51696.53,38938.52,-689.28,2027,,
9/24/2024,RENT3,60967.0,12188.4,-5290.0,55677.0,-2222.4,,619.13,6853.2,10665.4,0.0,12887.8,,2.79,25398.0,28891.8,-4024.4,2023,,
9/24/2024,RENT3,63537.63,6954.98,-1271.35,62266.28,-624.6,,608.22,6176.0,12079.39,0.0,3545.0,,2.93,26602.67,38970.23,-4157.96,2024,,
9/24/2024,RENT3,69064.68,8590.76,-1969.6,67095.08,-714.2,,1840.53,10328.67,14967.64,0.0,3063.6,,2.58,28443.2,44863.02,-5697.25,2025,,
9/24/2024,RENT3,75408.43,9514.08,-2123.94,73546.57,-734.74,,2428.45,12148.58,17033.16,0.0,4271.77,,2.51,30871.65,50084.08,-5807.39,2026,,
9/24/2024,RENT3,82343.75,10420.28,-2251.9,80650.98,-777.4,,3774.54,13728.29,19052.83,0.0,4801.13,,2.51,32904.09,55293.22,-6027.69,2027,,
9/24/2024,MELI,1285.0,509.0,-1808.0,,,,0.0,1639.0,2347.0,,,987.0,,3071.0,14473.0,-270.0,2023,,
9/24/2024,MELI,1379.87,664.21,-3693.48,,,,0.0,2808.9,3378.24,,,,,5073.63,20591.13,-125.0,2024,,
9/24/2024,MELI,1508.93,711.58,-4095.63,,,,0.0,3918.86,4501.39,,,,,8022.0,24440.2,176.09,2025,,
9/24/2024,MELI,1734.45,842.36,-5298.08,,,,0.0,5518.31,6135.15,,,,,12120.84,31097.84,174.51,2026,,
9/24/2024,MELI,2072.29,990.03,-6501.42,,,,0.0,7189.36,7841.54,,,,,17551.24,37821.77,352.87,2027,,
9/24/2024,SGML,,87.97,15.16,,,,,,,2.92,,,0.39,,,-11.45,2023,,
9/24/2024,SGML,,100.59,25.01,,,,,,,-137.11,,,12.51,,,-27.2,2024,,
9/24/2024,SGML,,50.0,51.93,,,,,,,26.79,,,1.79,,,-27.47,2025,,
9/24/2024,SGML,,30.0,116.07,,,,,,,67.05,,,0.3,,,-9.26,2026,,
9/24/2024,SGML,,67.96,126.95,,,,,,,209.79,,,-0.34,,,-7.85,2027,,
9/24/2024,RAIL3,,0.0,-330.87,,,,0.0,,,2023.0,,,2.43,,10937.78,-2555.1,2023,,
9/24/2024,RAIL3,,5825.63,-68.38,,,,0.0,,,2024.0,,,2.01,,13736.71,-2569.78,2024,,
9/24/2024,RAIL3,,7726.08,-124.24,,,,0.0,,,2025.0,,,2.1,,15029.58,-3036.18,2025,,
9/24/2024,RAIL3,,7008.17,-120.79,,,,1710.02,,,2026.0,,,2.3,,16192.34,-3041.96,2026,,
9/24/2024,RAIL3,,7343.81,-120.23,,,,2273.83,,,2027.0,,,2.21,,18442.74,-3296.89,2027,,
9/24/2024,STNE,10539.8,1210.3,,,,,292.7,,,,,,,14676.0,12054.9,-3999.4,2023,,
9/24/2024,STNE,10856.77,1225.05,,,,,236.53,,,,,,,16327.9,13430.23,-4120.83,2024,,
9/24/2024,STNE,11214.81,1286.3,,,,,1129.06,,,,,,,17456.96,16010.49,-6012.27,2025,,
9/24/2024,STNE,11605.85,1350.62,,,,,1528.39,,,,,,,18985.35,18327.12,-6597.75,2026,,
9/24/2024,STNE,12030.31,1418.15,,,,,1865.82,,,,,,,20851.18,19486.41,-6348.92,2027,,
9/24/2024,SMFT3,5957.54,1335.52,-189.49,5768.05,,,266.0,,1302.29,,,536.21,1.15,5095.63,4244.74,-145.42,2023,,
9/24/2024,SMFT3,7440.77,1860.84,-263.83,7176.94,,,207.46,,1751.04,,,530.71,1.55,5419.74,5542.02,-323.83,2024,,
9/24/2024,SMFT3,8369.26,1914.21,-321.73,8047.53,,,149.75,,2337.01,,,706.7,1.32,5976.69,7063.98,-401.31,2025,,
9/24/2024,SMFT3,9278.43,2018.11,-376.66,8901.77,,,226.23,,2980.04,,,,1.04,6805.32,8697.64,-432.99,2026,,
9/24/2024,SMFT3,9716.55,1652.4,-416.2,9300.34,,,320.07,,3648.42,,,,0.64,7965.11,10275.03,-400.42,2027,,
9/24/2024,RDOR3,,2907.8,9473.63,,,,849.19,,7354.32,,,,,,52302.78,-1816.5,2023,,
9/24/2024,RDOR3,,2637.86,10327.52,,,,1026.17,,9164.53,,,,,,58045.94,-1547.45,2024,,
9/24/2024,RDOR3,,2467.55,11267.6,,,,1548.15,,11007.32,,,,,,65847.16,-1621.53,2025,,
9/24/2024,RDOR3,,2136.13,12766.92,,,,1872.45,,12972.43,,,,,,75246.4,-1693.08,2026,,
9/24/2024,RDOR3,,2195.93,14197.37,,,,2116.26,,14765.17,,,,,,85214.14,-1501.52,2027,,
9/24/2024,CPLE6,,2206.6,,,,,,,5693.45,,,,,,,-1204.99,2023,,
9/24/2024,CPLE6,,2356.8,,,,,1134.77,,5676.18,,,,,,,-1237.62,2024,,
9/24/2024,CPLE6,,2758.68,,,,,1079.89,,6296.49,,,,,,,-1956.07,2025,,
9/24/2024,CPLE6,,1249.56,,,,,2356.19,,7248.17,,,,,,,-2041.21,2026,,
9/24/2024,SBSP3,,6397.32,1928.34,,,,0.0,,9512.64,,,,,29857.38,19971.72,-1592.0,2023,,
9/24/2024,SBSP3,,5953.0,2026.97,,,,1121.19,,11496.33,,,,,33509.1,21800.77,-1652.05,2024,,
9/24/2024,SBSP3,,13710.46,2352.16,,,,1436.36,,13599.42,,,,,38306.53,22634.03,-2181.1,2025,,
9/24/2024,SBSP3,,14245.16,2768.69,,,,3482.49,,15868.47,,,,,42676.94,25049.87,-2357.99,2026,,
9/24/2024,SBSP3,,14800.72,3237.41,,,,3978.52,,18442.02,,,,,47647.46,28022.04,-3025.04,2027,,
9/25/2024,EQTL3,,7884.68,,,,39784.6,0.0,,9522.0,,,,4.18,,,,2023,,
9/25/2024,EQTL3,,7163.24,,,,41334.0,531.89,,11026.46,,,,3.75,,,,2024,,
9/25/2024,EQTL3,,6838.86,,,,42907.36,641.11,,12453.25,,,,3.45,,,,2025,,
9/25/2024,EQTL3,,6947.25,,,,43811.45,1180.1,,13432.3,,,,3.26,,,,2026,,
9/25/2024,EQTL3,,7375.8,,,,43977.05,1210.48,,14109.89,,,,3.12,,,,2027,,
9/25/2024,GGPS3,3164.0,111.6,3045.0,4207.63,,,176.0,1139.44,1230.65,21.46,,631.26,,2988.0,10632.0,-222.5,2023,,
9/25/2024,GGPS3,4889.19,1614.05,3843.54,5548.58,,,169.9,1058.1,1454.16,-846.05,,701.09,,3562.81,14142.0,-202.47,2024,,
9/25/2024,GGPS3,4990.81,596.29,4706.31,6741.75,,,239.69,1448.96,1943.63,413.25,,966.02,,4291.56,17752.76,-238.41,2025,,
9/25/2024,GGPS3,5386.66,967.99,5319.98,7364.51,,,261.54,1528.65,2100.79,366.38,,,,5086.75,20532.98,-207.75,2026,,
9/25/2024,GGPS3,5765.14,1045.43,6200.66,8119.67,,,518.78,1778.87,2445.83,437.68,,,,5825.62,23935.62,-206.81,2027,,
9/25/2024,HAPV3,,440.72,3129.22,16617.57,,,0.0,,2935.43,,,345.29,,49093.56,27383.41,-1354.87,2023,,
9/25/2024,HAPV3,,789.9,3265.4,15616.35,,,138.73,,4180.52,,,,,49414.61,29103.79,-1006.16,2024,,
9/25/2024,HAPV3,,1120.0,3605.9,15458.78,,,494.21,,4962.39,,,,,50321.81,32091.72,-1101.1,2025,,
9/25/2024,HAPV3,,1200.0,3969.69,15782.2,,,1819.68,,5734.6,,,,,50941.79,35284.6,-939.13,2026,,
9/25/2024,HAPV3,,1300.0,4385.99,16989.79,,,2960.6,,6447.48,,,,,51696.53,38938.52,-689.28,2027,,
9/25/2024,RENT3,60967.0,12188.4,-5290.0,55677.0,-2222.4,,619.13,6853.2,10665.4,0.0,12887.8,,2.79,25398.0,28891.8,-4024.4,2023,,
9/25/2024,RENT3,63537.63,6954.98,-1271.35,62266.28,-624.6,,597.4,6111.29,12014.68,0.0,3545.0,,2.95,26570.19,38970.23,-4158.7,2024,,
9/25/2024,RENT3,69064.68,8590.76,-1969.6,67095.08,-714.2,,1829.49,10301.68,14940.65,0.0,3063.6,,2.59,28399.68,44863.02,-5702.54,2025,,
9/25/2024,RENT3,75408.43,9514.08,-2123.94,73546.57,-734.74,,2415.44,12117.61,17002.19,0.0,4271.77,,2.51,30815.12,50084.08,-5814.16,2026,,
9/25/2024,RENT3,82343.75,10420.28,-2251.9,80650.98,-777.4,,3755.23,13693.09,19017.63,0.0,4793.64,,2.51,32837.17,55293.22,-6035.4,2027,,
9/25/2024,MELI,1285.0,509.0,-1808.0,,,,0.0,1639.0,2347.0,,,987.0,,3071.0,14473.0,-270.0,2023,,
9/25/2024,MELI,1379.87,664.21,-3693.48,,,,0.0,2808.9,3378.24,,,,,5073.63,20591.13,-125.0,2024,,
9/25/2024,MELI,1508.93,711.58,-4095.63,,,,0.0,3918.86,4501.39,,,,,8022.0,24440.2,176.09,2025,,
9/25/2024,MELI,1734.45,842.36,-5298.08,,,,0.0,5518.31,6135.15,,,,,12120.84,31097.84,174.51,2026,,
9/25/2024,MELI,2072.29,990.03,-6501.42,,,,0.0,7189.36,7841.54,,,,,17551.24,37821.77,352.87,2027,,
9/25/2024,SGML,,87.97,15.16,,,,,,,2.92,,,0.39,,,-11.45,2023,,
9/25/2024,SGML,,100.59,25.01,,,,,,,-137.11,,,12.51,,,-27.2,2024,,
9/25/2024,SGML,,50.0,51.93,,,,,,,26.79,,,1.79,,,-27.47,2025,,
9/25/2024,SGML,,30.0,116.07,,,,,,,67.05,,,0.3,,,-9.26,2026,,
9/25/2024,SGML,,67.96,126.95,,,,,,,209.79,,,-0.34,,,-7.85,2027,,
9/25/2024,RAIL3,,0.0,-330.87,,,,0.0,,,2023.0,,,2.43,,10937.78,-2555.1,2023,,
9/25/2024,RAIL3,,5825.63,-68.38,,,,0.0,,,2024.0,,,2.01,,13736.71,-2569.78,2024,,
9/25/2024,RAIL3,,7726.08,-124.24,,,,0.0,,,2025.0,,,2.1,,15029.58,-3036.18,2025,,
9/25/2024,RAIL3,,7008.17,-120.79,,,,1710.02,,,2026.0,,,2.3,,16192.34,-3041.96,2026,,
9/25/2024,RAIL3,,7343.81,-120.23,,,,2273.83,,,2027.0,,,2.21,,18442.74,-3296.89,2027,,
9/25/2024,STNE,10539.8,1210.3,,,,,292.7,,,,,,,14676.0,12054.9,-3999.4,2023,,
9/25/2024,STNE,10856.77,1225.05,,,,,236.53,,,,,,,16327.9,13430.23,-4120.83,2024,,
9/25/2024,STNE,11214.81,1286.3,,,,,1129.06,,,,,,,17456.96,16010.49,-6012.27,2025,,
9/25/2024,STNE,11605.85,1350.62,,,,,1528.39,,,,,,,18985.35,18327.12,-6597.75,2026,,
9/25/2024,STNE,12030.31,1418.15,,,,,1865.82,,,,,,,20851.18,19486.41,-6348.92,2027,,
9/25/2024,SMFT3,5957.54,1335.52,-189.49,5768.05,,,266.0,,1302.29,,,536.21,1.15,5095.63,4244.74,-145.42,2023,,
9/25/2024,SMFT3,7440.77,1860.84,-263.83,7176.94,,,207.46,,1751.04,,,530.71,1.55,5419.74,5542.02,-323.83,2024,,
9/25/2024,SMFT3,8369.26,1914.21,-321.73,8047.53,,,149.75,,2337.01,,,706.7,1.32,5976.69,7063.98,-401.31,2025,,
9/25/2024,SMFT3,9278.43,2018.11,-376.66,8901.77,,,226.23,,2980.04,,,,1.04,6805.32,8697.64,-432.99,2026,,
9/25/2024,SMFT3,9716.55,1652.4,-416.2,9300.34,,,320.07,,3648.42,,,,0.64,7965.11,10275.03,-400.42,2027,,
9/25/2024,RDOR3,,2907.8,9473.63,,,,849.19,,7354.32,,,,,,52302.78,-1816.5,2023,,
9/25/2024,RDOR3,,2637.86,10327.52,,,,1026.17,,9164.53,,,,,,58045.94,-1547.45,2024,,
9/25/2024,RDOR3,,2467.55,11267.6,,,,1548.15,,11007.32,,,,,,65847.16,-1621.53,2025,,
9/25/2024,RDOR3,,2136.13,12766.92,,,,1872.45,,12972.43,,,,,,75246.4,-1693.08,2026,,
9/25/2024,RDOR3,,2195.93,14197.37,,,,2116.26,,14765.17,,,,,,85214.14,-1501.52,2027,,
9/25/2024,CPLE6,,2206.6,,,,,,,5693.45,,,,,,,-1204.99,2023,,
9/25/2024,CPLE6,,2356.8,,,,,1901.49,,5858.22,,,,,,,-1241.75,2024,,
9/25/2024,CPLE6,,2758.68,,,,,1078.06,,6368.09,,,,,,,-2032.57,2025,,
9/25/2024,CPLE6,,1249.56,,,,,2273.44,,7192.31,,,,,,,-2115.16,2026,,
9/25/2024,SBSP3,,6397.32,1928.34,,,,0.0,,9512.64,,,,,29857.38,19971.72,-1592.0,2023,,
9/25/2024,SBSP3,,5953.0,2026.97,,,,1121.19,,11496.33,,,,,33509.1,21800.77,-1652.05,2024,,
9/25/2024,SBSP3,,13710.46,2352.16,,,,1436.36,,13599.42,,,,,38306.53,22634.03,-2181.1,2025,,
9/25/2024,SBSP3,,14245.16,2768.69,,,,3482.49,,15868.47,,,,,42676.94,25049.87,-2357.99,2026,,
9/25/2024,SBSP3,,14800.72,3237.41,,,,3978.52,,18442.02,,,,,47647.46,28022.04,-3025.04,2027,,
9/26/2024,EQTL3,,7884.68,,,,39784.6,0.0,,9522.0,,,,4.18,,,,2023,11.0,
9/26/2024,EQTL3,,7163.24,,,,41334.0,531.89,,11026.46,,,,3.75,,,,2024,11.0,
9/26/2024,EQTL3,,6838.86,,,,42907.36,641.11,,12453.25,,,,3.45,,,,2025,11.0,
9/26/2024,EQTL3,,6947.25,,,,43811.45,1180.1,,13432.3,,,,3.26,,,,2026,11.0,
9/26/2024,EQTL3,,7375.8,,,,43977.05,1210.48,,14109.89,,,,3.12,,,,2027,11.0,
9/26/2024,GGPS3,3164.0,111.6,3045.0,4207.63,,,176.0,1139.44,1230.65,21.46,,631.26,,2988.0,10632.0,-222.5,2023,14.0,
9/26/2024,GGPS3,4889.19,1614.05,3843.54,5548.58,,,169.9,1058.1,1454.16,-846.05,,701.09,,3562.81,14142.0,-202.47,2024,14.0,
9/26/2024,GGPS3,4990.81,596.29,4706.31,6741.75,,,239.69,1448.96,1943.63,413.25,,966.02,,4291.56,17752.76,-238.41,2025,14.0,
9/26/2024,GGPS3,5386.66,967.99,5319.98,7364.51,,,261.54,1528.65,2100.79,366.38,,,,5086.75,20532.98,-207.75,2026,14.0,
9/26/2024,GGPS3,5765.14,1045.43,6200.66,8119.67,,,518.78,1778.87,2445.83,437.68,,,,5825.62,23935.62,-206.81,2027,14.0,
9/26/2024,HAPV3,,440.72,3129.22,16617.57,,,0.0,,2935.43,,,345.29,,49093.56,27383.41,-1354.87,2023,13.0,
9/26/2024,HAPV3,,789.9,3265.4,15616.35,,,138.73,,4180.52,,,,,49414.61,29103.79,-1006.16,2024,13.0,
9/26/2024,HAPV3,,1120.0,3605.9,15458.78,,,494.21,,4962.39,,,,,50321.81,32091.72,-1101.1,2025,13.0,
9/26/2024,HAPV3,,1200.0,3969.69,15782.2,,,1819.68,,5734.6,,,,,50941.79,35284.6,-939.13,2026,13.0,
9/26/2024,HAPV3,,1300.0,4385.99,16989.79,,,2960.6,,6447.48,,,,,51696.53,38938.52,-689.28,2027,13.0,
9/26/2024,RENT3,60967.0,12188.4,-5290.0,55677.0,-2222.4,,619.13,6853.2,10665.4,0.0,12887.8,,2.79,25398.0,28891.8,-4024.4,2023,14.0,
9/26/2024,RENT3,63537.63,6954.98,-1271.35,62266.28,-624.6,,597.4,6111.29,12014.68,0.0,3545.0,,2.95,26570.19,38970.23,-4158.7,2024,14.0,
9/26/2024,RENT3,69064.68,8590.76,-1969.6,67095.08,-714.2,,1829.49,10301.68,14940.65,0.0,3063.6,,2.59,28399.68,44863.02,-5702.54,2025,14.0,
9/26/2024,RENT3,75408.43,9514.08,-2123.94,73546.57,-734.74,,2415.44,12117.61,17002.19,0.0,4271.77,,2.51,30815.12,50084.08,-5814.16,2026,14.0,
9/26/2024,RENT3,82343.75,10420.28,-2251.9,80650.98,-777.4,,3755.23,13693.09,19017.63,0.0,4793.64,,2.51,32837.17,55293.22,-6035.4,2027,14.0,
9/26/2024,MELI,1285.0,509.0,-1808.0,,,,0.0,1639.0,2347.0,,,987.0,,3071.0,14473.0,-270.0,2023,30.0,
9/26/2024,MELI,1379.87,664.21,-3693.48,,,,0.0,2808.9,3378.24,,,,,5073.63,20591.13,-125.0,2024,30.0,
9/26/2024,MELI,1508.93,711.58,-4095.63,,,,0.0,3918.86,4501.39,,,,,8022.0,24440.2,176.09,2025,30.0,
9/26/2024,MELI,1734.45,842.36,-5298.08,,,,0.0,5518.31,6135.15,,,,,12120.84,31097.84,174.51,2026,30.0,
9/26/2024,MELI,2072.29,990.03,-6501.42,,,,0.0,7189.36,7841.54,,,,,17551.24,37821.77,352.87,2027,30.0,
9/26/2024,SGML,,87.97,15.16,,,,,,,2.92,,,0.39,,,-11.45,2023,7.0,
9/26/2024,SGML,,100.59,25.01,,,,,,,-137.11,,,12.51,,,-27.2,2024,7.0,
9/26/2024,SGML,,50.0,51.93,,,,,,,26.79,,,1.79,,,-27.47,2025,7.0,
9/26/2024,SGML,,30.0,116.07,,,,,,,67.05,,,0.3,,,-9.26,2026,7.0,
9/26/2024,SGML,,67.96,126.95,,,,,,,209.79,,,-0.34,,,-7.85,2027,7.0,
9/26/2024,RAIL3,,0.0,-330.87,,,,0.0,,,2023.0,,,2.43,,10937.78,-2555.1,2023,20.0,
9/26/2024,RAIL3,,5825.63,-68.38,,,,0.0,,,2024.0,,,2.01,,13736.71,-2571.2,2024,20.0,
9/26/2024,RAIL3,,7726.08,-124.24,,,,0.0,,,2025.0,,,2.1,,15029.58,-3040.46,2025,20.0,
9/26/2024,RAIL3,,7008.17,-120.79,,,,1709.77,,,2026.0,,,2.3,,16192.34,-3042.4,2026,20.0,
9/26/2024,RAIL3,,7343.81,-120.23,,,,2273.58,,,2027.0,,,2.21,,18442.74,-3297.34,2027,20.0,
9/26/2024,STNE,10539.8,1210.3,,,,,292.7,,,,,,,14676.0,12054.9,-3999.4,2023,10.5,
9/26/2024,STNE,10856.77,1225.05,,,,,236.53,,,,,,,16327.9,13430.23,-4120.83,2024,10.5,
9/26/2024,STNE,11214.81,1286.3,,,,,1129.06,,,,,,,17456.96,16010.49,-6012.27,2025,10.5,
9/26/2024,STNE,11605.85,1350.62,,,,,1528.39,,,,,,,18985.35,18327.12,-6597.75,2026,10.5,
9/26/2024,STNE,12030.31,1418.15,,,,,1865.82,,,,,,,20851.18,19486.41,-6348.92,2027,10.5,
9/26/2024,SMFT3,5957.54,1335.52,-189.49,5768.05,,,266.0,,1302.29,,,536.21,1.15,5095.63,4244.74,-145.42,2023,15.0,
9/26/2024,SMFT3,7440.77,1860.84,-263.83,7176.94,,,207.46,,1751.04,,,530.71,1.55,5419.74,5542.02,-323.83,2024,15.0,
9/26/2024,SMFT3,8369.26,1914.21,-321.73,8047.53,,,149.75,,2337.01,,,706.7,1.32,5976.69,7063.98,-401.31,2025,15.0,
9/26/2024,SMFT3,9278.43,2018.11,-376.66,8901.77,,,226.23,,2980.04,,,,1.04,6805.32,8697.64,-432.99,2026,15.0,
9/26/2024,SMFT3,9716.55,1652.4,-416.2,9300.34,,,320.07,,3648.42,,,,0.64,7965.11,10275.03,-400.42,2027,15.0,
9/26/2024,RDOR3,,2907.8,9473.63,,,,849.19,,7354.32,,,,,,52302.78,-1816.5,2023,13.0,
9/26/2024,RDOR3,,2637.86,10327.52,,,,1026.17,,9164.53,,,,,,58045.94,-1547.45,2024,13.0,
9/26/2024,RDOR3,,2467.55,11267.6,,,,1548.15,,11007.32,,,,,,65847.16,-1621.53,2025,13.0,
9/26/2024,RDOR3,,2136.13,12766.92,,,,1872.45,,12972.43,,,,,,75246.4,-1693.08,2026,13.0,
9/26/2024,RDOR3,,2195.93,14197.37,,,,2116.26,,14765.17,,,,,,85214.14,-1501.52,2027,13.0,
9/26/2024,CPLE6,,2206.6,,,,,,,5693.45,,,,,,,-1204.99,2023,14.0,
9/26/2024,CPLE6,,2356.8,,,,,1901.49,,5858.22,,,,,,,-1241.75,2024,14.0,
9/26/2024,CPLE6,,2758.68,,,,,1078.06,,6368.09,,,,,,,-2032.57,2025,14.0,
9/26/2024,CPLE6,,1249.56,,,,,2273.44,,7192.31,,,,,,,-2115.16,2026,14.0,
9/26/2024,SBSP3,,6397.32,1928.34,,,,0.0,,9512.64,,,,,29857.38,19971.72,-1592.0,2023,9.0,
9/26/2024,SBSP3,,5953.0,2026.97,,,,1121.19,,11496.33,,,,,33509.1,21800.77,-1652.05,2024,9.0,
9/26/2024,SBSP3,,13710.46,2352.16,,,,1436.36,,13599.42,,,,,38306.53,22634.03,-2181.1,2025,9.0,
9/26/2024,SBSP3,,14245.16,2768.69,,,,3482.49,,15868.47,,,,,42676.94,25049.87,-2357.99,2026,9.0,
9/26/2024,SBSP3,,14800.72,3237.41,,,,3978.52,,18442.02,,,,,47647.46,28022.04,-3025.04,2027,9.0,
9/26/2024,INTB3,,,,,,,,,,,,,,,,,2027,12.0,
9/27/2024,EQTL3,,7884.68,,,,39784.6,0.0,,9522.0,,,,4.18,,,,2023,,
9/27/2024,EQTL3,,7163.24,,,,41337.4,531.42,,11026.46,,,,3.75,,,,2024,,
9/27/2024,EQTL3,,6838.86,,,,42899.16,635.83,,12453.25,,,,3.44,,,,2025,,
9/27/2024,EQTL3,,6947.25,,,,44494.35,1079.17,,13432.3,,,,3.31,,,,2026,,
9/27/2024,EQTL3,,7375.8,,,,44594.45,1212.06,,14262.29,,,,3.13,,,,2027,,
